Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - g_esb = CustomKeywords.validations.Assertions.GetToken(s),Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.197s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.005s,PASSED
"Statement - stokenindex = s.lastIndexOf(""search:{"") + ""search:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.003s,PASSED
"Statement - etokenindex = s.lastIndexOf(""social:{"") + ""social:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.002s,PASSED
"Statement - searchToken = s.substring(stokenindex, etokenindex)",Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
Statement - g_lmesbtoken = CustomKeywords.validations.Assertions.GetToken(searchToken),Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.005s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.002s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(internal.GlobalVariable.g_esb)),Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.003s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
Statement - g_UserID = userId,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
Statement - g_userName = userName,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.000s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:54,0.001s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 14:45:54,2018-10-29 14:45:55,0.589s,PASSED
,,,,,,
Test Cases/Library/SetUp/Community,Chrome 69.0.3497.100,,2018-10-29 14:45:55,2018-10-29 14:45:56,1.246s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:45:55,2018-10-29 14:45:55,0.017s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 47), ""CommunityDesc"":data.getValue(""CommunityDesc"", 47), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:45:55,2018-10-29 14:45:56,0.878s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 14:45:56,2018-10-29 14:45:56,0.012s,PASSED
Statement - CommunityID = CommunityID,Chrome 69.0.3497.100,,2018-10-29 14:45:56,2018-10-29 14:45:56,0.001s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19846Check admin can add or remove user at any point of time,Chrome 69.0.3497.100,Check admin can add or remove user at any point of time,2018-10-29 14:45:56,2018-10-29 14:46:24,27.446s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:45:56,2018-10-29 14:45:56,0.007s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 47)",Chrome 69.0.3497.100,,2018-10-29 14:45:56,2018-10-29 14:45:56,0.003s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 14:45:56,2018-10-29 14:45:56,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 14:45:56,2018-10-29 14:45:56,0.006s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 14:45:56,2018-10-29 14:46:12,15.927s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 14:46:12,2018-10-29 14:46:12,0.034s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:46:12,2018-10-29 14:46:22,10.012s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 14:46:22,2018-10-29 14:46:23,0.849s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Remove member from community), [""communityID"":CommunityID, ""userid"":userid], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:46:23,2018-10-29 14:46:24,0.371s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:46:24,2018-10-29 14:46:24,0.003s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19847Check owner can delete the community,Chrome 69.0.3497.100,Check owner can delete the community,2018-10-29 14:46:24,2018-10-29 14:46:24,0.954s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:46:24,2018-10-29 14:46:24,0.013s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 28), ""CommunityDesc"":data.getValue(""CommunityDesc"", 28), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:46:24,2018-10-29 14:46:24,0.168s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 14:46:24,2018-10-29 14:46:24,0.002s,PASSED
"Statement - res = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:46:24,2018-10-29 14:46:24,0.470s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:46:24,2018-10-29 14:46:24,0.004s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19858Check Remove from Community option will remove the user,Chrome 69.0.3497.100,Check Remove from Community option will remove the user,2018-10-29 14:46:24,2018-10-29 14:46:51,26.099s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:46:25,2018-10-29 14:46:25,0.005s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 26)",Chrome 69.0.3497.100,,2018-10-29 14:46:25,2018-10-29 14:46:25,0.002s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 14:46:25,2018-10-29 14:46:25,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 14:46:25,2018-10-29 14:46:25,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 14:46:25,2018-10-29 14:46:40,15.495s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 14:46:40,2018-10-29 14:46:40,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:46:40,2018-10-29 14:46:50,10.008s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 14:46:50,2018-10-29 14:46:50,0.150s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Remove member from community), [""communityID"":CommunityID, ""userid"":userid], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:46:50,2018-10-29 14:46:51,0.134s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:46:51,2018-10-29 14:46:51,0.002s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19861Check user will not able to rate the community if rating is private,Chrome 69.0.3497.100,Check user will not able to rate the community if rating  is private,2018-10-29 14:46:51,2018-10-29 14:47:17,26.414s,FAILED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:46:51,2018-10-29 14:46:51,0.007s,PASSED
"Statement - personpk = data.getValue(""LMUser"", 25)",Chrome 69.0.3497.100,,2018-10-29 14:46:51,2018-10-29 14:46:51,0.001s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 14:46:51,2018-10-29 14:46:51,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 14:46:51,2018-10-29 14:46:51,0.000s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 25), ""CommunityDesc"":data.getValue(""CommunityDesc"", 25), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:46:51,2018-10-29 14:46:51,0.154s,PASSED
Statement - communityID = id,Chrome 69.0.3497.100,,2018-10-29 14:46:51,2018-10-29 14:46:51,0.002s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 14:46:51,2018-10-29 14:47:07,15.570s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 14:47:07,2018-10-29 14:47:07,0.001s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:47:07,2018-10-29 14:47:17,10.006s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create or Update Rating), [""rating"":""3"", ""userID"":userid, ""communityID"":communityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:47:17,2018-10-29 14:47:17,0.364s,FAILED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19862Check user will able to rate the community for public community,Chrome 69.0.3497.100,Check user will able to rate  the community for public community,2018-10-29 14:47:17,2018-10-29 14:47:43,26.246s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:47:17,2018-10-29 14:47:17,0.007s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 23)",Chrome 69.0.3497.100,,2018-10-29 14:47:17,2018-10-29 14:47:17,0.003s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 14:47:17,2018-10-29 14:47:17,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 14:47:17,2018-10-29 14:47:17,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 14:47:17,2018-10-29 14:47:33,15.523s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 14:47:33,2018-10-29 14:47:33,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:47:33,2018-10-29 14:47:43,10.009s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Contributer/Create or Update Rating), [""rating"":5, ""userID"":userid, ""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:47:43,2018-10-29 14:47:43,0.427s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:47:43,2018-10-29 14:47:43,0.002s,PASSED
Statement - s1 = rating,Chrome 69.0.3497.100,,2018-10-29 14:47:43,2018-10-29 14:47:43,0.002s,PASSED
"Statement - If (s1 == ""5.0"")",Chrome 69.0.3497.100,,2018-10-29 14:47:43,2018-10-29 14:47:43,0.007s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19866Verify Deleting Ad Hoc Community when logged in as user,Chrome 69.0.3497.100,Verify Deleting Ad Hoc Community when logged in as user,2018-10-29 14:47:43,2018-10-29 14:47:44,0.602s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:47:43,2018-10-29 14:47:43,0.005s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 24), ""CommunityDesc"":data.getValue(""CommunityDesc"", 24), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:47:43,2018-10-29 14:47:44,0.148s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.002s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.207s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.003s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC19750Verify by default Creator of Ad Hoc Community is the Owner,Chrome 69.0.3497.100,Verify by default Creator of Ad Hoc Community is the Owner,2018-10-29 14:47:44,2018-10-29 14:47:44,0.396s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.009s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 2), ""CommunityDesc"":data.getValue(""CommunityDesc"", 2), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.148s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.001s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.001s,PASSED
Statement - jsonObject = new groovy.json.JsonSlurper().parseText(response.getResponseText()),Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.001s,PASSED
Statement - printf(name),Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.001s,PASSED
"Statement - assert response.getResponseText().contains(data.getValue(""CommunityName"", 2))",Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.001s,PASSED
verifyElementPropertyValue,Chrome 69.0.3497.100,,2018-10-29 14:47:44,2018-10-29 14:47:44,0.032s,PASSED
,,,,,,
"Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC_19744Verify Limit of characters for community Name ,Code and description",Chrome 69.0.3497.100,"Verify Limit of characters for community Name ,Code and description",2018-10-29 14:47:44,2018-10-29 14:47:45,0.355s,FAILED
