Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(esbapitoken)),Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.017s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.003s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.007s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.015s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.005s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.001s,PASSED
Statement - ContributerID = userId,Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.001s,PASSED
Statement - ContributerUser = userName,Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:35,0.491s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 15:06:35,2018-10-29 15:06:36,0.615s,PASSED
,,,,,,
Test Cases/Common/ModeratorEsbToken,Chrome 69.0.3497.100,Esb token for login with different users,2018-10-29 15:06:36,2018-10-29 15:07:03,26.741s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:06:36,2018-10-29 15:06:46,10.006s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 15:06:46,2018-10-29 15:06:52,5.604s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 15:06:52,2018-10-29 15:06:53,0.725s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:06:53,2018-10-29 15:06:53,0.183s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:06:53,2018-10-29 15:06:53,0.147s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:06:53,2018-10-29 15:06:55,1.793s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-29 15:06:55,2018-10-29 15:06:55,0.272s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 15:06:55,2018-10-29 15:06:56,0.501s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 69.0.3497.100,,2018-10-29 15:06:56,2018-10-29 15:06:56,0.324s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:06:56,2018-10-29 15:06:57,0.789s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:06:57,2018-10-29 15:06:57,0.005s,PASSED
"Statement - startString = s.lastIndexOf(""esbApiToken"") + ""esbApiToken"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 15:06:57,2018-10-29 15:06:57,0.013s,PASSED
Statement - substring = s.substring(startString),Chrome 69.0.3497.100,,2018-10-29 15:06:57,2018-10-29 15:06:57,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:06:57,2018-10-29 15:07:02,4.810s,PASSED
"Statement - lenght = substring.indexOf("","")",Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
"Statement - esb = substring.substring(0, lenght)",Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.003s,PASSED
"Statement - esbapitoken = esb.subSequence(2, esb.length() - 1)",Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
Statement - g_ModeratorToken = esbapitoken,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(esbapitoken)),Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.001s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.003s,PASSED
Statement - g_NameTemp = userId,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
Statement - g_PassTemp = userName,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:02,0.547s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 15:07:02,2018-10-29 15:07:03,0.600s,PASSED
,,,,,,
Test Cases/Common/EsbToken,Chrome 69.0.3497.100,,2018-10-29 15:07:03,2018-10-29 15:07:29,26.398s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:07:03,2018-10-29 15:07:13,10.008s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 15:07:13,2018-10-29 15:07:19,5.621s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 15:07:19,2018-10-29 15:07:19,0.783s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 15:07:19,2018-10-29 15:07:24,5.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:07:24,2018-10-29 15:07:25,0.192s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:07:25,2018-10-29 15:07:25,0.238s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:07:25,2018-10-29 15:07:27,2.037s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-29 15:07:27,2018-10-29 15:07:27,0.330s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 15:07:27,2018-10-29 15:07:28,0.592s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 69.0.3497.100,,2018-10-29 15:07:28,2018-10-29 15:07:28,0.455s,PASSED
Statement - g_esb = CustomKeywords.validations.Assertions.GetToken(s),Chrome 69.0.3497.100,,2018-10-29 15:07:28,2018-10-29 15:07:28,0.173s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:28,2018-10-29 15:07:28,0.002s,PASSED
"Statement - stokenindex = s.lastIndexOf(""search:{"") + ""search:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 15:07:28,2018-10-29 15:07:28,0.001s,PASSED
"Statement - etokenindex = s.lastIndexOf(""social:{"") + ""social:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 15:07:28,2018-10-29 15:07:28,0.001s,PASSED
"Statement - searchToken = s.substring(stokenindex, etokenindex)",Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
Statement - g_lmesbtoken = CustomKeywords.validations.Assertions.GetToken(searchToken),Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.005s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(internal.GlobalVariable.g_esb)),Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.002s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.003s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
Statement - g_UserID = userId,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
Statement - g_userName = userName,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.001s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:29,0.593s,PASSED
,,,,,,
Test Cases/Library/SetUp/Community,Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:31,1.681s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:07:29,2018-10-29 15:07:30,0.010s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 47), ""CommunityDesc"":data.getValue(""CommunityDesc"", 47), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:07:30,2018-10-29 15:07:31,1.289s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.013s,PASSED
Statement - CommunityID = CommunityID,Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.001s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC_19872Check the users who will get added to the community will became the contributor by default,Chrome 69.0.3497.100,Check the users who will get added to the community will became the contributor by default,2018-10-29 15:07:31,2018-10-29 15:07:59,27.694s,PASSED
"Statement - personpk = ""usercontrating3""",Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.001s,PASSED
"Statement - Activity = ""NewActivity__20180719""",Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.002s,PASSED
"Statement - ActivityName = ""'"" + Activity + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.001s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.000s,PASSED
"Statement - ss = """"",Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.001s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.023s,PASSED
Statement - retValue = false,Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.001s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 18), ""CommunityDesc"":data.getValue(""CommunityDesc"", 18), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.209s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:31,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:07:31,2018-10-29 15:07:47,16.089s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:07:47,2018-10-29 15:07:47,0.039s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:07:47,2018-10-29 15:07:57,10.011s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Add a member to community), [""rating"":""3"", ""userID"":ss, ""userName"":personpk, ""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:07:57,2018-10-29 15:07:58,0.536s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.002s,PASSED
"Statement - communityDetailsRes = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Get Community details by ID), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.487s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.002s,PASSED
Statement - CommunityRole = userMembership,Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.002s,PASSED
"Statement - firstIndex = CommunityRole.indexOf(""role"") + 5",Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.001s,PASSED
Statement - name = CommunityRole.substring(firstIndex),Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.001s,PASSED
"Statement - lastIndex = name.indexOf("","")",Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.000s,PASSED
"Statement - finalString = name.substring(0, lastIndex)",Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.000s,PASSED
"Statement - If (finalString == ""3"")",Chrome 69.0.3497.100,,2018-10-29 15:07:58,2018-10-29 15:07:58,0.008s,PASSED
Statement - G_19872BoolValue = retValue,Chrome 69.0.3497.100,,2018-10-29 15:07:59,2018-10-29 15:07:59,0.001s,PASSED
Statement - return retValue,Chrome 69.0.3497.100,,2018-10-29 15:07:59,2018-10-29 15:07:59,0.001s,PASSED
