Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
comment,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.001s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(internal.GlobalVariable.g_esb)),Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.014s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.001s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.006s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.015s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.013s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.001s,PASSED
Statement - g_UserID = userId,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.002s,PASSED
Statement - g_userName = userName,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:01,0.001s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-25 20:31:01,2018-10-25 20:31:02,0.617s,PASSED
,,,,,,
Test Cases/TestCases/Demo/Get all Communities,Chrome 69.0.3497.100,,2018-10-25 20:31:02,2018-10-25 20:31:04,1.987s,PASSED
Statement - request = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Demo/Get All Communities),Chrome 69.0.3497.100,,2018-10-25 20:31:02,2018-10-25 20:31:02,0.022s,PASSED
Statement - request.setHttpHeaderProperties(CustomKeywords.requestHeaders.Headers.AddHeaders()),Chrome 69.0.3497.100,,2018-10-25 20:31:02,2018-10-25 20:31:02,0.015s,PASSED
Statement - res = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(request),Chrome 69.0.3497.100,,2018-10-25 20:31:02,2018-10-25 20:31:04,1.731s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-25 20:31:04,2018-10-25 20:31:04,0.013s,PASSED
,,,,,,
Test Cases/TestCases/oauth2tests/Aouth2SampleCodeTest,Chrome 69.0.3497.100,,2018-10-25 20:31:04,2018-10-25 20:31:04,0.308s,PASSED
oauth2.SampleCode.AuthCode,Chrome 69.0.3497.100,,2018-10-25 20:31:04,2018-10-25 20:31:04,0.027s,PASSED
,,,,,,
Test Cases/TestCases/Demo/Post Request,Chrome 69.0.3497.100,,2018-10-25 20:31:04,2018-10-25 20:31:05,0.522s,PASSED
Statement - req = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Demo/Post Request),Chrome 69.0.3497.100,,2018-10-25 20:31:05,2018-10-25 20:31:05,0.013s,PASSED
Statement - req.setHttpHeaderProperties(CustomKeywords.requestHeaders.Headers.AddHeaders()),Chrome 69.0.3497.100,,2018-10-25 20:31:05,2018-10-25 20:31:05,0.001s,PASSED
Statement - res = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(req),Chrome 69.0.3497.100,,2018-10-25 20:31:05,2018-10-25 20:31:05,0.087s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-25 20:31:05,2018-10-25 20:31:05,0.005s,PASSED
