Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 15:36:40,2018-10-29 15:36:40,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 15:36:40,2018-10-29 15:36:40,0.001s,PASSED
Statement - g_NameTemp = userId,Chrome 69.0.3497.100,,2018-10-29 15:36:40,2018-10-29 15:36:40,0.002s,PASSED
Statement - g_PassTemp = userName,Chrome 69.0.3497.100,,2018-10-29 15:36:40,2018-10-29 15:36:40,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:36:40,2018-10-29 15:36:40,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:36:40,2018-10-29 15:36:40,0.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:36:40,2018-10-29 15:36:41,0.477s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 15:36:41,2018-10-29 15:36:41,0.587s,PASSED
,,,,,,
Test Cases/Common/EsbToken,Chrome 69.0.3497.100,,2018-10-29 15:36:41,2018-10-29 15:37:09,27.631s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:36:41,2018-10-29 15:36:51,10.009s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 15:36:51,2018-10-29 15:36:57,5.468s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 15:36:57,2018-10-29 15:36:58,0.910s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 15:36:58,2018-10-29 15:37:03,5.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:37:03,2018-10-29 15:37:03,0.203s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:37:03,2018-10-29 15:37:03,0.220s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:37:03,2018-10-29 15:37:07,3.383s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-29 15:37:07,2018-10-29 15:37:07,0.328s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 15:37:07,2018-10-29 15:37:08,0.610s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.326s,PASSED
Statement - g_esb = CustomKeywords.validations.Assertions.GetToken(s),Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.190s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.002s,PASSED
"Statement - stokenindex = s.lastIndexOf(""search:{"") + ""search:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.002s,PASSED
"Statement - etokenindex = s.lastIndexOf(""social:{"") + ""social:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.002s,PASSED
"Statement - searchToken = s.substring(stokenindex, etokenindex)",Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
Statement - g_lmesbtoken = CustomKeywords.validations.Assertions.GetToken(searchToken),Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.006s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.002s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(internal.GlobalVariable.g_esb)),Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
Statement - g_UserID = userId,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
Statement - g_userName = userName,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:08,0.002s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 15:37:08,2018-10-29 15:37:09,0.592s,PASSED
,,,,,,
Test Cases/Library/SetUp/Community,Chrome 69.0.3497.100,,2018-10-29 15:37:09,2018-10-29 15:37:10,1.453s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:37:09,2018-10-29 15:37:09,0.015s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 47), ""CommunityDesc"":data.getValue(""CommunityDesc"", 47), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:37:09,2018-10-29 15:37:10,1.050s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:37:10,2018-10-29 15:37:10,0.011s,PASSED
Statement - CommunityID = CommunityID,Chrome 69.0.3497.100,,2018-10-29 15:37:10,2018-10-29 15:37:10,0.000s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19846Check admin can add or remove user at any point of time,Chrome 69.0.3497.100,Check admin can add or remove user at any point of time,2018-10-29 15:37:10,2018-10-29 15:37:38,27.459s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:37:10,2018-10-29 15:37:10,0.007s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 47)",Chrome 69.0.3497.100,,2018-10-29 15:37:10,2018-10-29 15:37:10,0.003s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:37:10,2018-10-29 15:37:10,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 15:37:10,2018-10-29 15:37:10,0.017s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:37:10,2018-10-29 15:37:27,16.082s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:37:27,2018-10-29 15:37:27,0.068s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:37:27,2018-10-29 15:37:37,10.143s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 15:37:37,2018-10-29 15:37:37,0.553s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Remove member from community), [""communityID"":CommunityID, ""userid"":userid], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:37:37,2018-10-29 15:37:38,0.358s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:37:38,2018-10-29 15:37:38,0.003s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19847Check owner can delete the community,Chrome 69.0.3497.100,Check owner can delete the community,2018-10-29 15:37:38,2018-10-29 15:37:39,0.838s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:37:38,2018-10-29 15:37:38,0.007s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 28), ""CommunityDesc"":data.getValue(""CommunityDesc"", 28), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:37:38,2018-10-29 15:37:38,0.155s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:37:38,2018-10-29 15:37:38,0.002s,PASSED
"Statement - res = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:37:38,2018-10-29 15:37:39,0.390s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:37:39,2018-10-29 15:37:39,0.002s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19858Check Remove from Community option will remove the user,Chrome 69.0.3497.100,Check Remove from Community option will remove the user,2018-10-29 15:37:39,2018-10-29 15:38:05,26.506s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:37:39,2018-10-29 15:37:39,0.008s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 26)",Chrome 69.0.3497.100,,2018-10-29 15:37:39,2018-10-29 15:37:39,0.002s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:37:39,2018-10-29 15:37:39,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 15:37:39,2018-10-29 15:37:39,0.000s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:37:39,2018-10-29 15:37:55,15.620s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:37:55,2018-10-29 15:37:55,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:37:55,2018-10-29 15:38:05,10.009s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 15:38:05,2018-10-29 15:38:05,0.327s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Remove member from community), [""communityID"":CommunityID, ""userid"":userid], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:38:05,2018-10-29 15:38:05,0.184s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:38:05,2018-10-29 15:38:05,0.003s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19861Check user will not able to rate the community if rating is private,Chrome 69.0.3497.100,Check user will not able to rate the community if rating  is private,2018-10-29 15:38:05,2018-10-29 15:38:32,27.258s,FAILED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:38:06,2018-10-29 15:38:06,0.027s,PASSED
"Statement - personpk = data.getValue(""LMUser"", 25)",Chrome 69.0.3497.100,,2018-10-29 15:38:06,2018-10-29 15:38:06,0.002s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:38:06,2018-10-29 15:38:06,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 15:38:06,2018-10-29 15:38:06,0.001s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 25), ""CommunityDesc"":data.getValue(""CommunityDesc"", 25), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:38:06,2018-10-29 15:38:06,0.244s,PASSED
Statement - communityID = id,Chrome 69.0.3497.100,,2018-10-29 15:38:06,2018-10-29 15:38:06,0.003s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:38:06,2018-10-29 15:38:22,15.780s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:38:22,2018-10-29 15:38:22,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:38:22,2018-10-29 15:38:32,10.010s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create or Update Rating), [""rating"":""3"", ""userID"":userid, ""communityID"":communityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:38:32,2018-10-29 15:38:32,0.453s,FAILED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19862Check user will able to rate the community for public community,Chrome 69.0.3497.100,Check user will able to rate  the community for public community,2018-10-29 15:38:32,2018-10-29 15:38:59,26.354s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:38:33,2018-10-29 15:38:33,0.013s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 23)",Chrome 69.0.3497.100,,2018-10-29 15:38:33,2018-10-29 15:38:33,0.002s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:38:33,2018-10-29 15:38:33,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 15:38:33,2018-10-29 15:38:33,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:38:33,2018-10-29 15:38:48,15.539s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:38:48,2018-10-29 15:38:48,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:38:48,2018-10-29 15:38:58,10.008s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Contributer/Create or Update Rating), [""rating"":5, ""userID"":userid, ""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:38:58,2018-10-29 15:38:59,0.493s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:38:59,2018-10-29 15:38:59,0.002s,PASSED
Statement - s1 = rating,Chrome 69.0.3497.100,,2018-10-29 15:38:59,2018-10-29 15:38:59,0.002s,PASSED
"Statement - If (s1 == ""5.0"")",Chrome 69.0.3497.100,,2018-10-29 15:38:59,2018-10-29 15:38:59,0.008s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19866Verify Deleting Ad Hoc Community when logged in as user,Chrome 69.0.3497.100,Verify Deleting Ad Hoc Community when logged in as user,2018-10-29 15:38:59,2018-10-29 15:38:59,0.635s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:38:59,2018-10-29 15:38:59,0.005s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 24), ""CommunityDesc"":data.getValue(""CommunityDesc"", 24), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:38:59,2018-10-29 15:38:59,0.149s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:38:59,2018-10-29 15:38:59,0.002s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:38:59,2018-10-29 15:38:59,0.206s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:38:59,2018-10-29 15:38:59,0.003s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC19750Verify by default Creator of Ad Hoc Community is the Owner,Chrome 69.0.3497.100,Verify by default Creator of Ad Hoc Community is the Owner,2018-10-29 15:38:59,2018-10-29 15:39:00,0.472s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:39:00,2018-10-29 15:39:00,0.006s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 2), ""CommunityDesc"":data.getValue(""CommunityDesc"", 2), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:39:00,2018-10-29 15:39:00,0.184s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:39:00,2018-10-29 15:39:00,0.002s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:39:00,2018-10-29 15:39:00,0.002s,PASSED
Statement - jsonObject = new groovy.json.JsonSlurper().parseText(response.getResponseText()),Chrome 69.0.3497.100,,2018-10-29 15:39:00,2018-10-29 15:39:00,0.001s,PASSED
Statement - printf(name),Chrome 69.0.3497.100,,2018-10-29 15:39:00,2018-10-29 15:39:00,0.002s,PASSED
"Statement - assert response.getResponseText().contains(data.getValue(""CommunityName"", 2))",Chrome 69.0.3497.100,,2018-10-29 15:39:00,2018-10-29 15:39:00,0.002s,PASSED
verifyElementPropertyValue,Chrome 69.0.3497.100,,2018-10-29 15:39:00,2018-10-29 15:39:00,0.032s,PASSED
,,,,,,
"Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC_19744Verify Limit of characters for community Name ,Code and description",Chrome 69.0.3497.100,"Verify Limit of characters for community Name ,Code and description",2018-10-29 15:39:00,2018-10-29 15:39:00,0.449s,FAILED
