Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - lenght = substring.indexOf("","")",Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.015s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.005s,PASSED
"Statement - esb = substring.substring(0, lenght)",Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.002s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.003s,PASSED
"Statement - esbapitoken = esb.subSequence(2, esb.length() - 1)",Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.003s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.003s,PASSED
Statement - ContributerToken = esbapitoken,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.004s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(esbapitoken)),Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.013s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.003s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.004s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.058s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.022s,PASSED
Statement - userId = personid,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.007s,PASSED
Statement - userName = sub,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.005s,PASSED
Statement - ContributerID = userId,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.003s,PASSED
Statement - ContributerUser = userName,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.002s,PASSED
click,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:45,0.326s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-16 16:25:45,2018-08-16 16:25:46,0.615s,PASSED
,,,,,,
Test Cases/Common/EsbToken,Chrome 68.0.3440.106,,2018-08-16 16:25:46,2018-08-16 16:26:08,22.044s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 68.0.3440.106,,2018-08-16 16:25:46,2018-08-16 16:25:51,5.010s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-16 16:25:51,2018-08-16 16:25:57,5.361s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-16 16:25:57,2018-08-16 16:25:58,0.840s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-16 16:25:58,2018-08-16 16:26:03,5.003s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-16 16:26:03,2018-08-16 16:26:03,0.158s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-16 16:26:03,2018-08-16 16:26:03,0.195s,PASSED
click,Chrome 68.0.3440.106,,2018-08-16 16:26:03,2018-08-16 16:26:05,1.986s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 68.0.3440.106,,2018-08-16 16:26:05,2018-08-16 16:26:05,0.417s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-16 16:26:05,2018-08-16 16:26:06,0.475s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:06,2018-08-16 16:26:06,0.659s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:06,2018-08-16 16:26:06,0.005s,PASSED
"Statement - startString = s.lastIndexOf(""esbApiToken"") + ""esbApiToken"".length() + 1",Chrome 68.0.3440.106,,2018-08-16 16:26:06,2018-08-16 16:26:06,0.001s,PASSED
Statement - substring = s.substring(startString),Chrome 68.0.3440.106,,2018-08-16 16:26:06,2018-08-16 16:26:06,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:06,2018-08-16 16:26:07,0.646s,PASSED
"Statement - lenght = substring.indexOf("","")",Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.011s,PASSED
"Statement - esb = substring.substring(0, lenght)",Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.002s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.002s,PASSED
"Statement - esbapitoken = esb.subSequence(2, esb.length() - 1)",Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.002s,PASSED
Statement - g_esb = esbapitoken,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(esbapitoken)),Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
Statement - userId = personid,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
Statement - userName = sub,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.000s,PASSED
Statement - g_UserID = userId,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.001s,PASSED
Statement - g_userName = userName,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.000s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.008s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.002s,PASSED
click,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:07,0.330s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-16 16:26:07,2018-08-16 16:26:08,0.561s,PASSED
,,,,,,
Test Cases/Common/ModeratorEsbToken,Chrome 68.0.3440.106,Esb token for login with different users,2018-08-16 16:26:08,2018-08-16 16:26:24,16.079s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 68.0.3440.106,,2018-08-16 16:26:08,2018-08-16 16:26:13,5.010s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-16 16:26:13,2018-08-16 16:26:19,5.575s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-16 16:26:19,2018-08-16 16:26:20,0.824s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-16 16:26:20,2018-08-16 16:26:20,0.249s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-16 16:26:20,2018-08-16 16:26:20,0.138s,PASSED
click,Chrome 68.0.3440.106,,2018-08-16 16:26:20,2018-08-16 16:26:22,1.433s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 68.0.3440.106,,2018-08-16 16:26:22,2018-08-16 16:26:22,0.371s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-16 16:26:22,2018-08-16 16:26:22,0.449s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:22,2018-08-16 16:26:23,0.424s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.003s,PASSED
"Statement - startString = s.lastIndexOf(""esbApiToken"") + ""esbApiToken"".length() + 1",Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
Statement - substring = s.substring(startString),Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.319s,PASSED
"Statement - lenght = substring.indexOf("","")",Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.005s,PASSED
"Statement - esb = substring.substring(0, lenght)",Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.002s,PASSED
"Statement - esbapitoken = esb.subSequence(2, esb.length() - 1)",Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.002s,PASSED
Statement - g_ModeratorToken = esbapitoken,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.000s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(esbapitoken)),Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.002s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.002s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
Statement - userId = personid,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
Statement - userName = sub,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
Statement - g_NameTemp = userId,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
Statement - g_PassTemp = userName,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:23,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-08-16 16:26:23,2018-08-16 16:26:24,0.293s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-16 16:26:24,2018-08-16 16:26:24,0.569s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19846Check admin can add or remove user at any point of time,Chrome 68.0.3440.106,Check admin can add or remove user at any point of time,2018-08-16 16:26:24,2018-08-16 16:26:59,34.679s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 68.0.3440.106,,2018-08-16 16:26:24,2018-08-16 16:26:25,0.018s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 47)",Chrome 68.0.3440.106,,2018-08-16 16:26:25,2018-08-16 16:26:25,0.024s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 68.0.3440.106,,2018-08-16 16:26:25,2018-08-16 16:26:25,0.003s,PASSED
"Statement - userid = """"",Chrome 68.0.3440.106,,2018-08-16 16:26:25,2018-08-16 16:26:25,0.001s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 47), ""CommunityDesc"":data.getValue(""CommunityDesc"", 47), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:26:25,2018-08-16 16:26:26,1.275s,PASSED
Statement - CommunityID = id,Chrome 68.0.3440.106,,2018-08-16 16:26:26,2018-08-16 16:26:26,0.013s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 68.0.3440.106,,2018-08-16 16:26:26,2018-08-16 16:26:42,15.961s,PASSED
Statement - While (recordset.next()),Chrome 68.0.3440.106,,2018-08-16 16:26:42,2018-08-16 16:26:42,0.031s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 68.0.3440.106,,2018-08-16 16:26:42,2018-08-16 16:26:47,5.012s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-08-16 16:26:47,2018-08-16 16:26:48,0.719s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-08-16 16:26:48,2018-08-16 16:26:48,0.477s,PASSED
"Statement - res = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:26:48,2018-08-16 16:26:59,10.785s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19847Check owner can delete the community,Chrome 68.0.3440.106,Check owner can delete the community,2018-08-16 16:26:59,2018-08-16 16:27:09,10.643s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 68.0.3440.106,,2018-08-16 16:26:59,2018-08-16 16:26:59,0.008s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 28), ""CommunityDesc"":data.getValue(""CommunityDesc"", 28), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:26:59,2018-08-16 16:26:59,0.197s,PASSED
Statement - CommunityID = id,Chrome 68.0.3440.106,,2018-08-16 16:26:59,2018-08-16 16:26:59,0.001s,PASSED
"Statement - res = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:26:59,2018-08-16 16:27:09,10.216s,PASSED
Statement - If (res == true),Chrome 68.0.3440.106,,2018-08-16 16:27:09,2018-08-16 16:27:09,0.004s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19851Check by default all users or groups who are invited to the communitees will be contributor,Chrome 68.0.3440.106,Check by default all users or groups who are invited to the communitees will be contributor,2018-08-16 16:27:09,2018-08-16 16:27:21,11.380s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 68.0.3440.106,,2018-08-16 16:27:10,2018-08-16 16:27:10,0.010s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 27), ""CommunityDesc"":data.getValue(""CommunityDesc"", 27), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:27:10,2018-08-16 16:27:10,0.214s,PASSED
Statement - CommunityID = id,Chrome 68.0.3440.106,,2018-08-16 16:27:10,2018-08-16 16:27:10,0.002s,PASSED
verifyResponseStatusCode,Chrome 68.0.3440.106,,2018-08-16 16:27:10,2018-08-16 16:27:10,0.002s,PASSED
"Statement - res = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Get members from community), [""CommunityID"":CommunityID], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:27:10,2018-08-16 16:27:10,0.332s,PASSED
verifyResponseStatusCode,Chrome 68.0.3440.106,,2018-08-16 16:27:10,2018-08-16 16:27:10,0.001s,PASSED
"Statement - res2 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Get Community details by ID), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:27:10,2018-08-16 16:27:11,0.373s,PASSED
Statement - CommunityRole = userMembership,Chrome 68.0.3440.106,,2018-08-16 16:27:11,2018-08-16 16:27:11,0.001s,PASSED
"Statement - firstIndex = CommunityRole.indexOf(""role"") + 5",Chrome 68.0.3440.106,,2018-08-16 16:27:11,2018-08-16 16:27:11,0.000s,PASSED
Statement - name = CommunityRole.substring(firstIndex),Chrome 68.0.3440.106,,2018-08-16 16:27:11,2018-08-16 16:27:11,0.001s,PASSED
"Statement - lastIndex = name.indexOf("","")",Chrome 68.0.3440.106,,2018-08-16 16:27:11,2018-08-16 16:27:11,0.001s,PASSED
"Statement - finalString = name.substring(0, lastIndex)",Chrome 68.0.3440.106,,2018-08-16 16:27:11,2018-08-16 16:27:11,0.001s,PASSED
"Statement - If (finalString == ""3"")",Chrome 68.0.3440.106,,2018-08-16 16:27:11,2018-08-16 16:27:11,0.003s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-08-16 16:27:11,2018-08-16 16:27:21,10.201s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19858Check Remove from Community option will remove the user,Chrome 68.0.3440.106,Check Remove from Community option will remove the user,2018-08-16 16:27:21,2018-08-16 16:27:52,31.511s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 68.0.3440.106,,2018-08-16 16:27:21,2018-08-16 16:27:21,0.006s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 26)",Chrome 68.0.3440.106,,2018-08-16 16:27:21,2018-08-16 16:27:21,0.001s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 68.0.3440.106,,2018-08-16 16:27:21,2018-08-16 16:27:21,0.000s,PASSED
"Statement - userid = """"",Chrome 68.0.3440.106,,2018-08-16 16:27:21,2018-08-16 16:27:21,0.000s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 26), ""CommunityDesc"":data.getValue(""CommunityDesc"", 26), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:27:21,2018-08-16 16:27:21,0.182s,PASSED
Statement - CommunityID = id,Chrome 68.0.3440.106,,2018-08-16 16:27:21,2018-08-16 16:27:21,0.002s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 68.0.3440.106,,2018-08-16 16:27:21,2018-08-16 16:27:37,15.594s,PASSED
Statement - While (recordset.next()),Chrome 68.0.3440.106,,2018-08-16 16:27:37,2018-08-16 16:27:37,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 68.0.3440.106,,2018-08-16 16:27:37,2018-08-16 16:27:42,5.010s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-08-16 16:27:42,2018-08-16 16:27:42,0.157s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-08-16 16:27:42,2018-08-16 16:27:42,0.177s,PASSED
"Statement - res = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:27:42,2018-08-16 16:27:52,10.180s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19861Check user will not able to rate the community if rating is private,Chrome 68.0.3440.106,Check user will not able to rate the community if rating  is private,2018-08-16 16:27:52,2018-08-16 16:28:14,21.267s,FAILED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 68.0.3440.106,,2018-08-16 16:27:53,2018-08-16 16:27:53,0.010s,PASSED
"Statement - personpk = data.getValue(""LMUser"", 25)",Chrome 68.0.3440.106,,2018-08-16 16:27:53,2018-08-16 16:27:53,0.003s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 68.0.3440.106,,2018-08-16 16:27:53,2018-08-16 16:27:53,0.001s,PASSED
"Statement - userid = """"",Chrome 68.0.3440.106,,2018-08-16 16:27:53,2018-08-16 16:27:53,0.001s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 25), ""CommunityDesc"":data.getValue(""CommunityDesc"", 25), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:27:53,2018-08-16 16:27:53,0.181s,PASSED
Statement - communityID = id,Chrome 68.0.3440.106,,2018-08-16 16:27:53,2018-08-16 16:27:53,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 68.0.3440.106,,2018-08-16 16:27:53,2018-08-16 16:28:08,15.542s,PASSED
Statement - While (recordset.next()),Chrome 68.0.3440.106,,2018-08-16 16:28:08,2018-08-16 16:28:08,0.001s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 68.0.3440.106,,2018-08-16 16:28:08,2018-08-16 16:28:13,5.007s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-08-16 16:28:13,2018-08-16 16:28:14,0.312s,FAILED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19862Check user will able to rate the community for public community,Chrome 68.0.3440.106,Check user will able to rate  the community for public community,2018-08-16 16:28:14,2018-08-16 16:28:40,26.781s,FAILED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 68.0.3440.106,,2018-08-16 16:28:14,2018-08-16 16:28:14,0.009s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 23)",Chrome 68.0.3440.106,,2018-08-16 16:28:14,2018-08-16 16:28:14,0.005s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 68.0.3440.106,,2018-08-16 16:28:14,2018-08-16 16:28:14,0.001s,PASSED
"Statement - userid = """"",Chrome 68.0.3440.106,,2018-08-16 16:28:14,2018-08-16 16:28:14,0.000s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 23), ""CommunityDesc"":data.getValue(""CommunityDesc"", 23), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:28:14,2018-08-16 16:28:14,0.190s,PASSED
comment,Chrome 68.0.3440.106,,2018-08-16 16:28:14,2018-08-16 16:28:14,0.002s,PASSED
Statement - CommunityId = id,Chrome 68.0.3440.106,,2018-08-16 16:28:14,2018-08-16 16:28:14,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 68.0.3440.106,,2018-08-16 16:28:14,2018-08-16 16:28:30,15.609s,PASSED
Statement - While (recordset.next()),Chrome 68.0.3440.106,,2018-08-16 16:28:30,2018-08-16 16:28:30,0.003s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 68.0.3440.106,,2018-08-16 16:28:30,2018-08-16 16:28:35,5.008s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Contributer/Create or Update Rating), [""rating"":5, ""userID"":userid, ""communityID"":CommunityId], STOP_ON_FAILURE)",Chrome 68.0.3440.106,,2018-08-16 16:28:35,2018-08-16 16:28:35,0.350s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-16 16:28:35,2018-08-16 16:28:40,5.001s,PASSED
verifyResponseStatusCode,Chrome 68.0.3440.106,,2018-08-16 16:28:40,2018-08-16 16:28:40,0.001s,PASSED
