Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - ContributerID = userId,Chrome 69.0.3497.100,,2018-10-29 15:08:44,2018-10-29 15:08:44,0.001s,PASSED
Statement - ContributerUser = userName,Chrome 69.0.3497.100,,2018-10-29 15:08:44,2018-10-29 15:08:44,0.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:08:44,2018-10-29 15:08:44,0.372s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 15:08:44,2018-10-29 15:08:45,0.646s,PASSED
,,,,,,
Test Cases/Common/ModeratorEsbToken,Chrome 69.0.3497.100,Esb token for login with different users,2018-10-29 15:08:45,2018-10-29 15:09:20,34.736s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:08:45,2018-10-29 15:08:55,10.008s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 15:08:55,2018-10-29 15:09:01,5.369s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 15:09:01,2018-10-29 15:09:01,0.704s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:09:01,2018-10-29 15:09:02,0.191s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:09:02,2018-10-29 15:09:02,0.154s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:09:02,2018-10-29 15:09:03,1.550s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-29 15:09:03,2018-10-29 15:09:04,0.279s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 15:09:04,2018-10-29 15:09:06,2.113s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 69.0.3497.100,,2018-10-29 15:09:06,2018-10-29 15:09:06,0.304s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:06,2018-10-29 15:09:07,1.278s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:07,2018-10-29 15:09:07,0.007s,PASSED
"Statement - startString = s.lastIndexOf(""esbApiToken"") + ""esbApiToken"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 15:09:07,2018-10-29 15:09:07,0.002s,PASSED
Statement - substring = s.substring(startString),Chrome 69.0.3497.100,,2018-10-29 15:09:07,2018-10-29 15:09:07,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:07,2018-10-29 15:09:18,11.184s,PASSED
"Statement - lenght = substring.indexOf("","")",Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
"Statement - esb = substring.substring(0, lenght)",Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.002s,PASSED
"Statement - esbapitoken = esb.subSequence(2, esb.length() - 1)",Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.002s,PASSED
Statement - g_ModeratorToken = esbapitoken,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.002s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(esbapitoken)),Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.002s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.002s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.000s,PASSED
Statement - g_NameTemp = userId,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.001s,PASSED
Statement - g_PassTemp = userName,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:18,0.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:09:18,2018-10-29 15:09:19,0.621s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 15:09:19,2018-10-29 15:09:20,0.642s,PASSED
,,,,,,
Test Cases/Common/EsbToken,Chrome 69.0.3497.100,,2018-10-29 15:09:20,2018-10-29 15:09:47,27.309s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:09:20,2018-10-29 15:09:30,10.010s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 15:09:30,2018-10-29 15:09:36,5.702s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 15:09:36,2018-10-29 15:09:37,1.135s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 15:09:37,2018-10-29 15:09:42,5.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:09:42,2018-10-29 15:09:42,0.202s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 15:09:42,2018-10-29 15:09:43,0.255s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 15:09:43,2018-10-29 15:09:45,1.989s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-29 15:09:45,2018-10-29 15:09:45,0.323s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 15:09:45,2018-10-29 15:09:46,0.864s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.430s,PASSED
Statement - g_esb = CustomKeywords.validations.Assertions.GetToken(s),Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.168s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.002s,PASSED
"Statement - stokenindex = s.lastIndexOf(""search:{"") + ""search:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.005s,PASSED
"Statement - etokenindex = s.lastIndexOf(""social:{"") + ""social:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
"Statement - searchToken = s.substring(stokenindex, etokenindex)",Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
Statement - g_lmesbtoken = CustomKeywords.validations.Assertions.GetToken(searchToken),Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.005s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(internal.GlobalVariable.g_esb)),Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.000s,PASSED
Statement - g_UserID = userId,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.000s,PASSED
Statement - g_userName = userName,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:46,0.001s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 15:09:46,2018-10-29 15:09:47,0.582s,PASSED
,,,,,,
Test Cases/Library/SetUp/Community,Chrome 69.0.3497.100,,2018-10-29 15:09:47,2018-10-29 15:09:48,1.321s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:09:47,2018-10-29 15:09:47,0.015s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 47), ""CommunityDesc"":data.getValue(""CommunityDesc"", 47), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:09:47,2018-10-29 15:09:48,0.973s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:09:48,2018-10-29 15:09:48,0.012s,PASSED
Statement - CommunityID = CommunityID,Chrome 69.0.3497.100,,2018-10-29 15:09:48,2018-10-29 15:09:48,0.001s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19846Check admin can add or remove user at any point of time,Chrome 69.0.3497.100,Check admin can add or remove user at any point of time,2018-10-29 15:09:48,2018-10-29 15:10:16,27.796s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:09:49,2018-10-29 15:09:49,0.008s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 47)",Chrome 69.0.3497.100,,2018-10-29 15:09:49,2018-10-29 15:09:49,0.006s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:09:49,2018-10-29 15:09:49,0.002s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 15:09:49,2018-10-29 15:09:49,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:09:49,2018-10-29 15:10:05,16.295s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:10:05,2018-10-29 15:10:05,0.027s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:10:05,2018-10-29 15:10:15,10.011s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 15:10:15,2018-10-29 15:10:16,0.813s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Remove member from community), [""communityID"":CommunityID, ""userid"":userid], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:10:16,2018-10-29 15:10:16,0.388s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:10:16,2018-10-29 15:10:16,0.002s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19847Check owner can delete the community,Chrome 69.0.3497.100,Check owner can delete the community,2018-10-29 15:10:16,2018-10-29 15:10:17,0.917s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:10:16,2018-10-29 15:10:16,0.014s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 28), ""CommunityDesc"":data.getValue(""CommunityDesc"", 28), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:10:16,2018-10-29 15:10:17,0.148s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:10:17,2018-10-29 15:10:17,0.002s,PASSED
"Statement - res = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:10:17,2018-10-29 15:10:17,0.470s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:10:17,2018-10-29 15:10:17,0.002s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19858Check Remove from Community option will remove the user,Chrome 69.0.3497.100,Check Remove from Community option will remove the user,2018-10-29 15:10:17,2018-10-29 15:10:43,26.176s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:10:17,2018-10-29 15:10:17,0.005s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 26)",Chrome 69.0.3497.100,,2018-10-29 15:10:17,2018-10-29 15:10:17,0.002s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:10:17,2018-10-29 15:10:17,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 15:10:17,2018-10-29 15:10:17,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:10:17,2018-10-29 15:10:33,15.505s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:10:33,2018-10-29 15:10:33,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:10:33,2018-10-29 15:10:43,10.009s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 15:10:43,2018-10-29 15:10:43,0.168s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Remove member from community), [""communityID"":CommunityID, ""userid"":userid], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:10:43,2018-10-29 15:10:43,0.163s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:10:43,2018-10-29 15:10:43,0.003s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19861Check user will not able to rate the community if rating is private,Chrome 69.0.3497.100,Check user will not able to rate the community if rating  is private,2018-10-29 15:10:43,2018-10-29 15:11:10,26.446s,FAILED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:10:44,2018-10-29 15:10:44,0.007s,PASSED
"Statement - personpk = data.getValue(""LMUser"", 25)",Chrome 69.0.3497.100,,2018-10-29 15:10:44,2018-10-29 15:10:44,0.003s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:10:44,2018-10-29 15:10:44,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 15:10:44,2018-10-29 15:10:44,0.006s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 25), ""CommunityDesc"":data.getValue(""CommunityDesc"", 25), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:10:44,2018-10-29 15:10:44,0.151s,PASSED
Statement - communityID = id,Chrome 69.0.3497.100,,2018-10-29 15:10:44,2018-10-29 15:10:44,0.003s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:10:44,2018-10-29 15:10:59,15.545s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:10:59,2018-10-29 15:10:59,0.003s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:10:59,2018-10-29 15:11:09,10.007s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create or Update Rating), [""rating"":""3"", ""userID"":userid, ""communityID"":communityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:11:09,2018-10-29 15:11:10,0.379s,FAILED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19862Check user will able to rate the community for public community,Chrome 69.0.3497.100,Check user will able to rate  the community for public community,2018-10-29 15:11:10,2018-10-29 15:11:36,26.656s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:11:10,2018-10-29 15:11:10,0.007s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 23)",Chrome 69.0.3497.100,,2018-10-29 15:11:10,2018-10-29 15:11:10,0.002s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 15:11:10,2018-10-29 15:11:10,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 15:11:10,2018-10-29 15:11:10,0.000s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 15:11:10,2018-10-29 15:11:26,15.903s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 15:11:26,2018-10-29 15:11:26,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 15:11:26,2018-10-29 15:11:36,10.006s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Contributer/Create or Update Rating), [""rating"":5, ""userID"":userid, ""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:11:36,2018-10-29 15:11:36,0.424s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:11:36,2018-10-29 15:11:36,0.002s,PASSED
Statement - s1 = rating,Chrome 69.0.3497.100,,2018-10-29 15:11:36,2018-10-29 15:11:36,0.001s,PASSED
"Statement - If (s1 == ""5.0"")",Chrome 69.0.3497.100,,2018-10-29 15:11:36,2018-10-29 15:11:36,0.006s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19866Verify Deleting Ad Hoc Community when logged in as user,Chrome 69.0.3497.100,Verify Deleting Ad Hoc Community when logged in as user,2018-10-29 15:11:36,2018-10-29 15:11:37,0.616s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.004s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 24), ""CommunityDesc"":data.getValue(""CommunityDesc"", 24), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.163s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.002s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.203s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.002s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC19750Verify by default Creator of Ad Hoc Community is the Owner,Chrome 69.0.3497.100,Verify by default Creator of Ad Hoc Community is the Owner,2018-10-29 15:11:37,2018-10-29 15:11:37,0.425s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.006s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 2), ""CommunityDesc"":data.getValue(""CommunityDesc"", 2), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.189s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.003s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.002s,PASSED
Statement - jsonObject = new groovy.json.JsonSlurper().parseText(response.getResponseText()),Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.001s,PASSED
Statement - printf(name),Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.002s,PASSED
"Statement - assert response.getResponseText().contains(data.getValue(""CommunityName"", 2))",Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.001s,PASSED
verifyElementPropertyValue,Chrome 69.0.3497.100,,2018-10-29 15:11:37,2018-10-29 15:11:37,0.036s,PASSED
,,,,,,
"Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC_19744Verify Limit of characters for community Name ,Code and description",Chrome 69.0.3497.100,"Verify Limit of characters for community Name ,Code and description",2018-10-29 15:11:37,2018-10-29 15:11:38,0.417s,FAILED
