Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 14:30:14,2018-10-29 14:30:14,0.005s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 14:30:14,2018-10-29 14:30:15,0.017s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 14:30:15,2018-10-29 14:30:15,0.005s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 14:30:15,2018-10-29 14:30:15,0.002s,PASSED
Statement - ContributerID = userId,Chrome 69.0.3497.100,,2018-10-29 14:30:15,2018-10-29 14:30:15,0.001s,PASSED
Statement - ContributerUser = userName,Chrome 69.0.3497.100,,2018-10-29 14:30:15,2018-10-29 14:30:15,0.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:30:15,2018-10-29 14:30:15,0.452s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 14:30:15,2018-10-29 14:30:16,0.636s,PASSED
,,,,,,
Test Cases/Common/ModeratorEsbToken,Chrome 69.0.3497.100,Esb token for login with different users,2018-10-29 14:30:16,2018-10-29 14:30:44,27.909s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:30:16,2018-10-29 14:30:26,10.008s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 14:30:26,2018-10-29 14:30:31,5.381s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 14:30:31,2018-10-29 14:30:32,0.772s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 14:30:32,2018-10-29 14:30:32,0.225s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 14:30:32,2018-10-29 14:30:33,0.167s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:30:33,2018-10-29 14:30:34,1.652s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-29 14:30:34,2018-10-29 14:30:34,0.309s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 14:30:34,2018-10-29 14:30:35,0.582s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 69.0.3497.100,,2018-10-29 14:30:35,2018-10-29 14:30:35,0.388s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:35,2018-10-29 14:30:36,0.863s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:36,2018-10-29 14:30:36,0.002s,PASSED
"Statement - startString = s.lastIndexOf(""esbApiToken"") + ""esbApiToken"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 14:30:36,2018-10-29 14:30:36,0.003s,PASSED
Statement - substring = s.substring(startString),Chrome 69.0.3497.100,,2018-10-29 14:30:36,2018-10-29 14:30:36,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:36,2018-10-29 14:30:42,6.104s,PASSED
"Statement - lenght = substring.indexOf("","")",Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.003s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.002s,PASSED
"Statement - esb = substring.substring(0, lenght)",Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.003s,PASSED
"Statement - esbapitoken = esb.subSequence(2, esb.length() - 1)",Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.001s,PASSED
Statement - g_ModeratorToken = esbapitoken,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.001s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(esbapitoken)),Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.002s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.002s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.001s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.004s,PASSED
Statement - g_NameTemp = userId,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.002s,PASSED
Statement - g_PassTemp = userName,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.002s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:42,0.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:30:42,2018-10-29 14:30:43,0.459s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 14:30:43,2018-10-29 14:30:44,0.591s,PASSED
,,,,,,
Test Cases/Common/EsbToken,Chrome 69.0.3497.100,,2018-10-29 14:30:44,2018-10-29 14:31:09,25.850s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:30:44,2018-10-29 14:30:54,10.008s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 14:30:54,2018-10-29 14:30:59,5.608s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 14:30:59,2018-10-29 14:31:00,0.742s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 14:31:00,2018-10-29 14:31:05,5.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 14:31:05,2018-10-29 14:31:05,0.167s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 14:31:05,2018-10-29 14:31:06,0.198s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:31:06,2018-10-29 14:31:07,1.759s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-29 14:31:07,2018-10-29 14:31:08,0.314s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 14:31:08,2018-10-29 14:31:08,0.608s,PASSED
"Statement - s = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.executeJavaScript(""return document.documentElement.innerHTML;"", null)",Chrome 69.0.3497.100,,2018-10-29 14:31:08,2018-10-29 14:31:09,0.390s,PASSED
Statement - g_esb = CustomKeywords.validations.Assertions.GetToken(s),Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.168s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
"Statement - stokenindex = s.lastIndexOf(""search:{"") + ""search:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
"Statement - etokenindex = s.lastIndexOf(""social:{"") + ""social:{"".length() + 1",Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.002s,PASSED
"Statement - searchToken = s.substring(stokenindex, etokenindex)",Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.002s,PASSED
Statement - g_lmesbtoken = CustomKeywords.validations.Assertions.GetToken(searchToken),Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.005s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.002s,PASSED
Statement - decoded = new java.lang.String(javax.xml.bind.DatatypeConverter.parseBase64Binary(internal.GlobalVariable.g_esb)),Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
"Statement - decoded = decoded.substring(decoded.indexOf(""}{"") + 1)",Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.002s,PASSED
Statement - jsonSlurper = new groovy.json.JsonSlurper(),Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
Statement - object = jsonSlurper.parseText(decoded.toString()),Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
Statement - userId = personid,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
Statement - userName = sub,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
Statement - g_UserID = userId,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
Statement - g_userName = userName,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.000s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.001s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:09,0.586s,PASSED
,,,,,,
Test Cases/Library/SetUp/Community,Chrome 69.0.3497.100,,2018-10-29 14:31:09,2018-10-29 14:31:11,1.371s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:31:10,2018-10-29 14:31:10,0.017s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 47), ""CommunityDesc"":data.getValue(""CommunityDesc"", 47), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:31:10,2018-10-29 14:31:11,1.020s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 14:31:11,2018-10-29 14:31:11,0.010s,PASSED
Statement - CommunityID = CommunityID,Chrome 69.0.3497.100,,2018-10-29 14:31:11,2018-10-29 14:31:11,0.001s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19846Check admin can add or remove user at any point of time,Chrome 69.0.3497.100,Check admin can add or remove user at any point of time,2018-10-29 14:31:11,2018-10-29 14:31:38,27.399s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:31:11,2018-10-29 14:31:11,0.007s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 47)",Chrome 69.0.3497.100,,2018-10-29 14:31:11,2018-10-29 14:31:11,0.003s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 14:31:11,2018-10-29 14:31:11,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 14:31:11,2018-10-29 14:31:11,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 14:31:11,2018-10-29 14:31:27,16.026s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 14:31:27,2018-10-29 14:31:27,0.041s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:31:27,2018-10-29 14:31:37,10.013s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 14:31:37,2018-10-29 14:31:38,0.553s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Remove member from community), [""communityID"":CommunityID, ""userid"":userid], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:31:38,2018-10-29 14:31:38,0.522s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:31:38,2018-10-29 14:31:38,0.002s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19847Check owner can delete the community,Chrome 69.0.3497.100,Check owner can delete the community,2018-10-29 14:31:38,2018-10-29 14:31:39,0.994s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.007s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 28), ""CommunityDesc"":data.getValue(""CommunityDesc"", 28), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.161s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.002s,PASSED
"Statement - res = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.464s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.006s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19858Check Remove from Community option will remove the user,Chrome 69.0.3497.100,Check Remove from Community option will remove the user,2018-10-29 14:31:39,2018-10-29 14:32:05,26.193s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.008s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 26)",Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.003s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.000s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:39,0.003s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 14:31:39,2018-10-29 14:31:55,15.559s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 14:31:55,2018-10-29 14:31:55,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:31:55,2018-10-29 14:32:05,10.008s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 14:32:05,2018-10-29 14:32:05,0.186s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Remove member from community), [""communityID"":CommunityID, ""userid"":userid], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:32:05,2018-10-29 14:32:05,0.138s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:32:05,2018-10-29 14:32:05,0.003s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19861Check user will not able to rate the community if rating is private,Chrome 69.0.3497.100,Check user will not able to rate the community if rating  is private,2018-10-29 14:32:05,2018-10-29 14:32:32,26.506s,FAILED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:32:06,2018-10-29 14:32:06,0.006s,PASSED
"Statement - personpk = data.getValue(""LMUser"", 25)",Chrome 69.0.3497.100,,2018-10-29 14:32:06,2018-10-29 14:32:06,0.002s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 14:32:06,2018-10-29 14:32:06,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 14:32:06,2018-10-29 14:32:06,0.001s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 25), ""CommunityDesc"":data.getValue(""CommunityDesc"", 25), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:32:06,2018-10-29 14:32:06,0.148s,PASSED
Statement - communityID = id,Chrome 69.0.3497.100,,2018-10-29 14:32:06,2018-10-29 14:32:06,0.003s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 14:32:06,2018-10-29 14:32:21,15.595s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 14:32:21,2018-10-29 14:32:21,0.001s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:32:21,2018-10-29 14:32:31,10.009s,PASSED
"Statement - res5 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create or Update Rating), [""rating"":""3"", ""userID"":userid, ""communityID"":communityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:32:31,2018-10-29 14:32:32,0.381s,FAILED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19862Check user will able to rate the community for public community,Chrome 69.0.3497.100,Check user will able to rate  the community for public community,2018-10-29 14:32:32,2018-10-29 14:32:58,26.394s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:32:32,2018-10-29 14:32:32,0.007s,PASSED
"Statement - personpk = data.getValue(""Contributer"", 23)",Chrome 69.0.3497.100,,2018-10-29 14:32:32,2018-10-29 14:32:32,0.002s,PASSED
"Statement - pk = ""'"" + personpk + ""'""",Chrome 69.0.3497.100,,2018-10-29 14:32:32,2018-10-29 14:32:32,0.001s,PASSED
"Statement - userid = """"",Chrome 69.0.3497.100,,2018-10-29 14:32:32,2018-10-29 14:32:32,0.001s,PASSED
"Statement - recordset = CustomKeywords.dbConnectionPackage.DBConnectionKeyword.executeQuery(""select * from PERSON where FirstName="" + pk)",Chrome 69.0.3497.100,,2018-10-29 14:32:32,2018-10-29 14:32:48,15.519s,PASSED
Statement - While (recordset.next()),Chrome 69.0.3497.100,,2018-10-29 14:32:48,2018-10-29 14:32:48,0.002s,PASSED
dbConnectionPackage.DBConnectionKeyword.CloseConnections,Chrome 69.0.3497.100,,2018-10-29 14:32:48,2018-10-29 14:32:58,10.009s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Contributer/Create or Update Rating), [""rating"":5, ""userID"":userid, ""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:32:58,2018-10-29 14:32:58,0.543s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:32:58,2018-10-29 14:32:58,0.002s,PASSED
Statement - s1 = rating,Chrome 69.0.3497.100,,2018-10-29 14:32:58,2018-10-29 14:32:58,0.002s,PASSED
"Statement - If (s1 == ""5.0"")",Chrome 69.0.3497.100,,2018-10-29 14:32:58,2018-10-29 14:32:58,0.007s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC-19866Verify Deleting Ad Hoc Community when logged in as user,Chrome 69.0.3497.100,Verify Deleting Ad Hoc Community when logged in as user,2018-10-29 14:32:58,2018-10-29 14:32:59,0.594s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:32:58,2018-10-29 14:32:59,0.005s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 24), ""CommunityDesc"":data.getValue(""CommunityDesc"", 24), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.151s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.001s,PASSED
"Statement - response1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Delete Community), [""communityID"":CommunityID], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.194s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.004s,PASSED
,,,,,,
Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC19750Verify by default Creator of Ad Hoc Community is the Owner,Chrome 69.0.3497.100,Verify by default Creator of Ad Hoc Community is the Owner,2018-10-29 14:32:59,2018-10-29 14:32:59,0.432s,PASSED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(TestData),Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.007s,PASSED
"Statement - response = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Library/Community/Create Community), [""communityName"":data.getValue(""CommunityName"", 2), ""CommunityDesc"":data.getValue(""CommunityDesc"", 2), ""allowDiscussionBoards"":true, ... ], STOP_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.162s,PASSED
Statement - CommunityID = id,Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.002s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.003s,PASSED
Statement - jsonObject = new groovy.json.JsonSlurper().parseText(response.getResponseText()),Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.001s,PASSED
Statement - printf(name),Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.001s,PASSED
"Statement - assert response.getResponseText().contains(data.getValue(""CommunityName"", 2))",Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.001s,PASSED
verifyElementPropertyValue,Chrome 69.0.3497.100,,2018-10-29 14:32:59,2018-10-29 14:32:59,0.031s,PASSED
,,,,,,
"Test Cases/TestCases/MD-2552 AdhocCommunity_MOB-3482/TC_19744Verify Limit of characters for community Name ,Code and description",Chrome 69.0.3497.100,"Verify Limit of characters for community Name ,Code and description",2018-10-29 14:32:59,2018-10-29 14:33:00,0.371s,FAILED
