Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - g_UserID = userId,Chrome 69.0.3497.100,,2018-10-25 16:32:41,2018-10-25 16:32:41,0.016s,PASSED
Statement - g_userName = userName,Chrome 69.0.3497.100,,2018-10-25 16:32:41,2018-10-25 16:32:42,0.039s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-25 16:32:42,2018-10-25 16:32:42,0.004s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-25 16:32:42,2018-10-25 16:32:42,0.006s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-25 16:32:42,2018-10-25 16:32:42,0.678s,PASSED
,,,,,,
Test Cases/TestCases/Demo/Get all Communities,Chrome 69.0.3497.100,,2018-10-25 16:32:42,2018-10-25 16:32:44,2.008s,PASSED
Statement - request = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Demo/Get All Communities),Chrome 69.0.3497.100,,2018-10-25 16:32:43,2018-10-25 16:32:43,0.035s,PASSED
Statement - request.setHttpHeaderProperties(CustomKeywords.requestHeaders.Headers.AddHeaders()),Chrome 69.0.3497.100,,2018-10-25 16:32:43,2018-10-25 16:32:43,0.030s,PASSED
Statement - res = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(request),Chrome 69.0.3497.100,,2018-10-25 16:32:43,2018-10-25 16:32:44,1.637s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-25 16:32:44,2018-10-25 16:32:44,0.013s,PASSED
,,,,,,
Test Cases/TestCases/Demo/Create Comm,Chrome 69.0.3497.100,,2018-10-25 16:32:44,2018-10-25 16:32:45,0.333s,FAILED
Statement - req = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Demo/Create Comm),Chrome 69.0.3497.100,,2018-10-25 16:32:44,2018-10-25 16:32:44,0.008s,PASSED
Statement - req.setHttpHeaderProperties(CustomKeywords.requestHeaders.Headers.AddHeaders()),Chrome 69.0.3497.100,,2018-10-25 16:32:44,2018-10-25 16:32:44,0.003s,PASSED
Statement - res = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(req),Chrome 69.0.3497.100,,2018-10-25 16:32:44,2018-10-25 16:32:45,0.068s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-25 16:32:45,2018-10-25 16:32:45,0.008s,FAILED
