Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - g_userName = userName,Chrome 69.0.3497.100,,2018-10-29 12:11:37,2018-10-29 12:11:37,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 12:11:37,2018-10-29 12:11:37,0.001s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-29 12:11:37,2018-10-29 12:11:37,0.001s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 12:11:37,2018-10-29 12:11:38,0.696s,PASSED
,,,,,,
Test Cases/TestCases/Demo/Get all Communities,Chrome 69.0.3497.100,,2018-10-29 12:11:38,2018-10-29 12:11:49,11.471s,PASSED
Statement - request = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Demo/Get All Communities),Chrome 69.0.3497.100,,2018-10-29 12:11:38,2018-10-29 12:11:38,0.027s,PASSED
Statement - request.setHttpHeaderProperties(CustomKeywords.requestHeaders.Headers.AddHeaders()),Chrome 69.0.3497.100,,2018-10-29 12:11:38,2018-10-29 12:11:38,0.020s,PASSED
Statement - res = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(request),Chrome 69.0.3497.100,,2018-10-29 12:11:38,2018-10-29 12:11:49,11.189s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 12:11:49,2018-10-29 12:11:49,0.014s,PASSED
,,,,,,
Test Cases/TestCases/oauth2tests/Aouth2SampleCodeTest,Chrome 69.0.3497.100,,2018-10-29 12:11:49,2018-10-29 12:11:49,0.213s,PASSED
oauth2.SampleCode.AuthCode,Chrome 69.0.3497.100,,2018-10-29 12:11:49,2018-10-29 12:11:49,0.008s,PASSED
,,,,,,
Test Cases/TestCases/Demo/Post Request,Chrome 69.0.3497.100,,2018-10-29 12:11:49,2018-10-29 12:11:51,1.617s,PASSED
Statement - req = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Demo/Post Request),Chrome 69.0.3497.100,,2018-10-29 12:11:50,2018-10-29 12:11:50,0.013s,PASSED
Statement - req.setHttpHeaderProperties(CustomKeywords.requestHeaders.Headers.AddHeaders()),Chrome 69.0.3497.100,,2018-10-29 12:11:50,2018-10-29 12:11:50,0.001s,PASSED
Statement - res = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(req),Chrome 69.0.3497.100,,2018-10-29 12:11:50,2018-10-29 12:11:51,1.363s,PASSED
verifyResponseStatusCode,Chrome 69.0.3497.100,,2018-10-29 12:11:51,2018-10-29 12:11:51,0.001s,PASSED
